0.836133	-88.472	-93.3331	0.363
0.840192	-88.472	-93.3331	0.363
0.84427	-88.472	-93.3331	0.363
0.848162	-88.472	-93.3331	0.363
0.852221	-88.472	-93.3331	0.363
0.856171	-87.4998	-91.1456	0.364
0.860174	-87.4998	-91.1456	0.364
0.864108	-87.4998	-91.1456	0.364
0.868139	-87.4998	-91.1456	0.364
0.872133	-87.4998	-91.1456	0.364
0.876165	-87.4998	-91.1456	0.364
0.880211	-87.4998	-89.6873	0.364
0.884187	-87.4998	-89.6873	0.364
0.888177	-87.4998	-89.6873	0.364
0.892225	-87.4998	-89.6873	0.364
0.896116	-87.4998	-89.6873	0.364
0.900143	-87.4998	-89.6873	0.364
0.904193	-87.4998	-89.6873	0.364
0.908275	-86.5276	-88.9581	0.361
0.912143	-86.5276	-88.9581	0.361
0.91617	-86.5276	-88.9581	0.361
0.920163	-86.5276	-88.9581	0.361
0.924252	-86.5276	-88.9581	0.361
0.928198	-86.5276	-88.9581	0.361
0.932142	-86.5276	-88.9581	0.361
0.936205	-86.5276	-88.9581	0.362
0.940263	-86.5276	-88.9581	0.362
0.944159	-86.5276	-88.9581	0.362
0.948156	-86.5276	-88.9581	0.362
0.952179	-86.5276	-88.9581	0.362
0.956164	-86.5276	-88.9581	0.362
0.960191	-86.5276	-88.9581	0.362
0.964206	-85.5553	-86.7706	0.361
0.968154	-85.5553	-86.7706	0.361
0.972203	-85.5553	-86.7706	0.361
0.976159	-85.5553	-86.7706	0.361
0.980192	-85.5553	-86.7706	0.361
0.984122	-85.5553	-86.7706	0.361
0.988183	-85.5553	-86.7706	0.361
0.992175	-85.5553	-86.7706	0.361
0.996195	-85.5553	-86.7706	0.361
1.00015	-84.5831	-85.3123	0.361
1.00416	-84.5831	-85.3123	0.361
1.00816	-84.5831	-85.3123	0.361
1.01216	-84.5831	-85.3123	0.361
1.01616	-84.5831	-85.3123	0.361
1.02017	-84.5831	-85.3123	0.361
1.02427	-84.5831	-85.3123	0.361
1.02817	-83.6109	-83.8539	0.362
1.03215	-83.6109	-83.8539	0.362
1.03614	-83.6109	-83.8539	0.362
1.04026	-83.6109	-83.8539	0.362
1.0442	-83.6109	-83.8539	0.362
1.04816	-83.6109	-83.8539	0.362
1.05225	-82.6387	-82.3956	0.362
1.05615	-82.6387	-82.3956	0.362
1.06031	-82.6387	-82.3956	0.362
1.06413	-82.6387	-82.3956	0.362
1.06818	-82.6387	-82.3956	0.362
1.07216	-82.6387	-82.3956	0.362
1.0762	-82.6387	-82.3956	0.362
1.08018	-82.6387	-82.3956	0.362
1.08423	-81.6665	-80.9373	0.362
1.08818	-81.6665	-80.9373	0.362
1.09222	-81.6665	-80.9373	0.362
1.09617	-81.6665	-80.9373	0.362
1.10019	-81.6665	-80.9373	0.362
1.10416	-81.6665	-80.9373	0.362
1.10817	-81.6665	-80.9373	0.362
1.1122	-81.6665	-79.479	0.362
1.11618	-81.6665	-79.479	0.362
1.12017	-81.6665	-79.479	0.362
1.12425	-81.6665	-79.479	0.362
1.12814	-81.6665	-79.479	0.362
1.13218	-81.6665	-79.479	0.362
1.13615	-81.6665	-79.479	0.362
1.14021	-81.6665	-79.479	0.362
1.14418	-80.6942	-78.0206	0.363
1.14818	-80.6942	-78.0206	0.363
1.15224	-80.6942	-78.0206	0.363
1.15622	-80.6942	-78.0206	0.363
1.16019	-80.6942	-78.0206	0.363
1.16415	-80.6942	-78.0206	0.363
1.16819	-80.6942	-78.0206	0.361
1.17222	-80.6942	-78.0206	0.361
1.17615	-80.6942	-78.0206	0.361
1.18018	-80.6942	-78.0206	0.361
1.18419	-80.6942	-78.0206	0.361
1.18817	-80.6942	-78.0206	0.361
1.19219	-80.6942	-78.0206	0.361
1.19624	-79.722	-76.5623	0.362
1.20016	-79.722	-76.5623	0.362
1.20418	-79.722	-76.5623	0.362
1.20815	-79.722	-76.5623	0.362
1.21217	-79.722	-76.5623	0.362
1.21616	-79.722	-76.5623	0.362
1.2202	-79.722	-76.5623	0.362
1.22425	-78.7498	-75.104	0.361
1.22817	-78.7498	-75.104	0.361
1.23217	-78.7498	-75.104	0.361
1.23617	-78.7498	-75.104	0.361
1.24018	-78.7498	-75.104	0.361
1.24422	-77.7776	-73.6456	0.36
1.24818	-77.7776	-73.6456	0.36
1.2522	-77.7776	-73.6456	0.36
1.25617	-77.7776	-73.6456	0.36
1.2602	-77.7776	-73.6456	0.36
1.26415	-77.7776	-73.6456	0.36
1.26816	-77.7776	-73.6456	0.36
1.27219	-76.8054	-72.1873	0.359
1.2762	-76.8054	-72.1873	0.359
1.28019	-76.8054	-72.1873	0.359
1.2842	-76.8054	-72.1873	0.359
1.28817	-76.8054	-72.1873	0.359
1.29218	-76.8054	-72.1873	0.359
1.29617	-76.8054	-72.1873	0.359
1.30017	-76.8054	-72.1873	0.36
1.30418	-76.8054	-72.1873	0.36
1.30817	-76.8054	-72.1873	0.36
1.31216	-76.8054	-72.1873	0.36
1.31618	-76.8054	-72.1873	0.36
1.3202	-76.8054	-72.1873	0.36
1.32421	-76.8054	-72.1873	0.36
1.32821	-76.8054	-72.1873	0.36
1.33224	-76.8054	-70.729	0.36
1.33614	-76.8054	-70.729	0.36
1.34017	-76.8054	-70.729	0.36
1.34419	-76.8054	-70.729	0.36
1.34817	-76.8054	-70.729	0.36
1.35218	-76.8054	-70.729	0.36
1.35621	-76.8054	-70.729	0.36
1.36016	-76.8054	-70.729	0.36
1.3642	-74.8609	-69.9998	0.359
1.36812	-74.8609	-69.9998	0.359
1.37219	-74.8609	-69.9998	0.359
1.37617	-74.8609	-69.9998	0.359
1.38019	-74.8609	-69.9998	0.359
1.38417	-74.8609	-69.9998	0.359
1.38814	-74.8609	-69.9998	0.359
1.39219	-73.8887	-68.5415	0.357
1.39619	-73.8887	-68.5415	0.357
1.40012	-73.8887	-68.5415	0.357
1.40417	-73.8887	-68.5415	0.357
1.40818	-73.8887	-68.5415	0.357
1.41216	-73.8887	-68.5415	0.357
1.41619	-72.9165	-67.0832	0.355
1.4202	-72.9165	-67.0832	0.355
1.42418	-72.9165	-67.0832	0.355
1.42817	-72.9165	-67.0832	0.355
1.43217	-72.9165	-67.0832	0.355
1.43619	-72.9165	-67.0832	0.355
1.44017	-72.9165	-67.0832	0.355
1.44417	-72.9165	-67.0832	0.355
1.44816	-72.9165	-65.6248	0.358
1.45224	-72.9165	-65.6248	0.358
1.4562	-72.9165	-65.6248	0.358
1.46022	-72.9165	-65.6248	0.358
1.46411	-72.9165	-65.6248	0.358
1.46816	-72.9165	-65.6248	0.358
1.47214	-72.9165	-65.6248	0.358
1.47625	-72.9165	-64.8957	0.361
1.48015	-72.9165	-64.8957	0.361
1.48415	-72.9165	-64.8957	0.361
1.48814	-72.9165	-64.8957	0.361
1.49219	-72.9165	-64.8957	0.361
1.49613	-72.9165	-64.8957	0.361
1.50016	-72.9165	-64.8957	0.361
1.50417	-72.9165	-64.8957	0.36
1.50822	-72.9165	-64.8957	0.36
1.51216	-72.9165	-64.8957	0.36
1.51616	-72.9165	-64.8957	0.36
1.52019	-72.9165	-64.8957	0.36
1.52428	-72.9165	-64.8957	0.36
1.52823	-70.972	-62.7082	0.36
1.53216	-70.972	-62.7082	0.36
1.53618	-70.972	-62.7082	0.36
1.54016	-70.972	-62.7082	0.36
1.54414	-70.972	-62.7082	0.36
1.54816	-70.972	-62.7082	0.36
1.55218	-70.972	-62.7082	0.36
1.55625	-69.9998	-61.979	0.358
1.56024	-69.9998	-61.979	0.358
1.56417	-69.9998	-61.979	0.358
1.56813	-69.9998	-61.979	0.358
1.57224	-69.9998	-61.979	0.358
1.57616	-69.9998	-61.979	0.358
1.58019	-69.9998	-61.979	0.358
1.58413	-69.9998	-61.979	0.358
1.58822	-68.0554	-60.5207	0.357
1.5922	-68.0554	-60.5207	0.357
1.59623	-68.0554	-60.5207	0.357
1.6002	-68.0554	-60.5207	0.357
1.60419	-68.0554	-60.5207	0.357
1.60819	-68.0554	-60.5207	0.357
1.61221	-68.0554	-60.5207	0.357
1.61614	-68.0554	-60.5207	0.357
1.62025	-68.0554	-59.0623	0.357
1.62419	-68.0554	-59.0623	0.357
1.62819	-68.0554	-59.0623	0.357
1.63217	-68.0554	-59.0623	0.357
1.63618	-68.0554	-59.0623	0.357
1.64015	-68.0554	-59.0623	0.357
1.64417	-68.0554	-59.0623	0.357
1.64822	-67.0832	-57.604	0.357
1.65218	-67.0832	-57.604	0.357
1.65617	-67.0832	-57.604	0.357
1.66021	-67.0832	-57.604	0.357
1.66415	-67.0832	-57.604	0.357
1.66819	-67.0832	-57.604	0.357
1.67219	-67.0832	-57.604	0.357
1.67621	-67.0832	-57.604	0.357
1.68022	-66.1109	-56.8749	0.356
1.68419	-66.1109	-56.8749	0.356
1.68816	-66.1109	-56.8749	0.356
1.69222	-66.1109	-56.8749	0.356
1.69618	-66.1109	-56.8749	0.356
1.70017	-66.1109	-56.8749	0.356
1.70411	-66.1109	-56.8749	0.356
1.70828	-66.1109	-56.8749	0.358
1.71215	-66.1109	-56.8749	0.358
1.71618	-66.1109	-56.8749	0.358
1.72015	-66.1109	-56.8749	0.358
1.72425	-66.1109	-56.8749	0.358
1.72821	-66.1109	-56.8749	0.358
1.73218	-66.1109	-56.8749	0.358
1.73621	-65.1387	-55.4165	0.358
1.74015	-65.1387	-55.4165	0.358
1.74417	-65.1387	-55.4165	0.358
1.74817	-65.1387	-55.4165	0.358
1.75218	-65.1387	-55.4165	0.358
1.75617	-65.1387	-55.4165	0.358
1.7602	-65.1387	-55.4165	0.358
1.76421	-64.1665	-53.9582	0.359
1.76816	-64.1665	-53.9582	0.359
1.77218	-64.1665	-53.9582	0.359
1.77617	-64.1665	-53.9582	0.359
1.78022	-64.1665	-53.9582	0.359
1.78418	-64.1665	-53.9582	0.359
1.78816	-64.1665	-53.9582	0.359
1.79218	-64.1665	-53.9582	0.359
1.7962	-64.1665	-53.9582	0.359
1.8002	-63.1943	-53.229	0.358
1.80418	-63.1943	-53.229	0.358
1.80817	-63.1943	-53.229	0.358
1.81219	-63.1943	-53.229	0.358
1.81617	-63.1943	-53.229	0.358
1.82021	-63.1943	-53.229	0.358
1.82427	-62.2221	-51.7707	0.358
1.82821	-62.2221	-51.7707	0.358
1.83215	-62.2221	-51.7707	0.358
1.83619	-62.2221	-51.7707	0.358
1.84015	-62.2221	-51.7707	0.358
1.84417	-62.2221	-51.7707	0.358
1.84818	-62.2221	-51.7707	0.358
1.85219	-62.2221	-50.3124	0.357
1.85618	-62.2221	-50.3124	0.357
1.86018	-62.2221	-50.3124	0.357
1.86414	-62.2221	-50.3124	0.357
1.86816	-62.2221	-50.3124	0.357
1.87213	-62.2221	-50.3124	0.357
1.8762	-62.2221	-50.3124	0.357
1.88021	-62.2221	-50.3124	0.357
1.88423	-60.2776	-49.5832	0.355
1.88818	-60.2776	-49.5832	0.355
1.89224	-60.2776	-49.5832	0.355
1.89616	-60.2776	-49.5832	0.355
1.90018	-60.2776	-49.5832	0.355
1.90416	-60.2776	-49.5832	0.355
1.90819	-60.2776	-49.5832	0.355
1.91224	-60.2776	-48.854	0.355
1.91618	-60.2776	-48.854	0.355
1.92016	-60.2776	-48.854	0.355
1.92423	-60.2776	-48.854	0.355
1.92819	-60.2776	-48.854	0.355
1.93218	-60.2776	-48.854	0.355
1.93612	-60.2776	-48.854	0.355
1.94018	-60.2776	-48.854	0.356
1.94417	-60.2776	-48.854	0.356
1.94822	-60.2776	-48.854	0.356
1.95214	-60.2776	-48.854	0.356
1.95617	-60.2776	-48.854	0.356
1.96019	-60.2776	-48.854	0.356
1.96419	-60.2776	-48.854	0.356
1.9682	-59.3054	-47.3957	0.357
1.97214	-59.3054	-47.3957	0.357
1.97617	-59.3054	-47.3957	0.357
1.98022	-59.3054	-47.3957	0.357
1.98415	-59.3054	-47.3957	0.357
1.98823	-59.3054	-47.3957	0.357
1.99218	-59.3054	-47.3957	0.357
1.99617	-58.3332	-45.9374	0.357
2.00017	-58.3332	-45.9374	0.357
2.00413	-58.3332	-45.9374	0.357
2.00812	-58.3332	-45.9374	0.357
2.01223	-58.3332	-45.9374	0.357
2.01614	-58.3332	-45.9374	0.357
2.02021	-57.361	-45.2082	0.357
2.02416	-57.361	-45.2082	0.357
2.02816	-57.361	-45.2082	0.357
2.03219	-57.361	-45.2082	0.357
2.03616	-57.361	-45.2082	0.357
2.04016	-57.361	-45.2082	0.357
2.04416	-57.361	-45.2082	0.357
2.04818	-57.361	-45.2082	0.357
2.05219	-56.3887	-43.7499	0.357
2.05613	-56.3887	-43.7499	0.357
2.06018	-56.3887	-43.7499	0.357
2.06415	-56.3887	-43.7499	0.357
2.06819	-56.3887	-43.7499	0.357
2.07218	-56.3887	-43.7499	0.357
2.07614	-56.3887	-43.7499	0.357
2.08015	-56.3887	-43.7499	0.357
2.08421	-55.4165	-43.0207	0.358
2.08819	-55.4165	-43.0207	0.358
2.09225	-55.4165	-43.0207	0.358
2.09619	-55.4165	-43.0207	0.358
2.10016	-55.4165	-43.0207	0.358
2.10418	-55.4165	-43.0207	0.358
2.10816	-55.4165	-43.0207	0.358
2.11227	-54.4443	-41.5624	0.357
2.11617	-54.4443	-41.5624	0.357
2.12019	-54.4443	-41.5624	0.357
2.12421	-54.4443	-41.5624	0.357
2.12822	-54.4443	-41.5624	0.357
2.1322	-54.4443	-41.5624	0.357
2.13613	-54.4443	-41.5624	0.357
2.14021	-54.4443	-41.5624	0.358
2.14413	-54.4443	-41.5624	0.358
2.1482	-54.4443	-41.5624	0.358
2.15213	-54.4443	-41.5624	0.358
2.15618	-54.4443	-41.5624	0.358
2.16019	-54.4443	-41.5624	0.358
2.16422	-54.4443	-41.5624	0.358
2.1682	-53.4721	-40.8332	0.357
2.17218	-53.4721	-40.8332	0.357
2.17617	-53.4721	-40.8332	0.357
2.1802	-53.4721	-40.8332	0.357
2.18415	-53.4721	-40.8332	0.357
2.1882	-53.4721	-40.8332	0.357
2.1922	-53.4721	-40.8332	0.357
2.19615	-53.4721	-40.8332	0.357
2.20018	-53.4721	-40.8332	0.357
2.20421	-52.4999	-39.3749	0.355
2.20813	-52.4999	-39.3749	0.355
2.2122	-52.4999	-39.3749	0.355
2.21614	-52.4999	-39.3749	0.355
2.22017	-52.4999	-39.3749	0.355
2.22414	-52.4999	-39.3749	0.355
2.22817	-52.4999	-39.3749	0.355
2.23221	-51.5276	-38.6457	0.355
2.23616	-51.5276	-38.6457	0.355
2.24016	-51.5276	-38.6457	0.355
2.24421	-51.5276	-38.6457	0.355
2.24817	-51.5276	-38.6457	0.355
2.25216	-51.5276	-38.6457	0.355
2.25615	-51.5276	-38.6457	0.355
2.26016	-51.5276	-38.6457	0.355
2.26421	-50.5554	-37.9166	0.355
2.2682	-50.5554	-37.9166	0.355
2.27215	-50.5554	-37.9166	0.355
2.27618	-50.5554	-37.9166	0.355
2.28017	-50.5554	-37.9166	0.355
2.28419	-50.5554	-36.4582	0.354
2.28817	-50.5554	-36.4582	0.354
2.29227	-50.5554	-36.4582	0.354
2.29615	-50.5554	-36.4582	0.354
2.30018	-50.5554	-36.4582	0.354
2.30416	-50.5554	-36.4582	0.354
2.30816	-50.5554	-36.4582	0.354
2.31219	-50.5554	-36.4582	0.354
2.31624	-49.5832	-35.7291	0.352
2.32015	-49.5832	-35.7291	0.352
2.32425	-49.5832	-35.7291	0.352
2.32816	-49.5832	-35.7291	0.352
2.33217	-49.5832	-35.7291	0.352
2.33616	-49.5832	-35.7291	0.352
2.34019	-49.5832	-35.7291	0.352
2.34421	-48.611	-34.9999	0.354
2.34821	-48.611	-34.9999	0.354
2.35213	-48.611	-34.9999	0.354
2.35619	-48.611	-34.9999	0.354
2.36015	-48.611	-34.9999	0.354
2.36418	-48.611	-34.9999	0.354
2.36813	-48.611	-34.9999	0.354
2.37222	-48.611	-34.9999	0.354
2.37613	-48.611	-34.9999	0.354
2.3802	-48.611	-34.9999	0.354
2.38414	-48.611	-34.9999	0.354
2.38818	-48.611	-34.9999	0.354
2.39218	-48.611	-34.9999	0.354
2.39624	-47.6388	-33.5416	0.354
2.40016	-47.6388	-33.5416	0.354
2.40419	-47.6388	-33.5416	0.354
2.40813	-47.6388	-33.5416	0.354
2.41223	-47.6388	-33.5416	0.354
2.41614	-47.6388	-33.5416	0.354
2.42022	-47.6388	-33.5416	0.354
2.42417	-46.6665	-32.8124	0.355
2.42822	-46.6665	-32.8124	0.355
2.43214	-46.6665	-32.8124	0.355
2.43619	-46.6665	-32.8124	0.355
2.44013	-46.6665	-32.8124	0.355
2.44418	-46.6665	-32.8124	0.355
2.44823	-46.6665	-32.0833	0.355
2.45217	-46.6665	-32.0833	0.355
2.45618	-46.6665	-32.0833	0.355
2.46023	-46.6665	-32.0833	0.355
2.46416	-46.6665	-32.0833	0.355
2.46821	-46.6665	-32.0833	0.355
2.47216	-46.6665	-32.0833	0.355
2.47616	-46.6665	-32.0833	0.355
2.4802	-45.6943	-30.6249	0.353
2.48417	-45.6943	-30.6249	0.353
2.48819	-45.6943	-30.6249	0.353
2.4922	-45.6943	-30.6249	0.353
2.49616	-45.6943	-30.6249	0.353
2.50021	-45.6943	-30.6249	0.353
2.50415	-45.6943	-30.6249	0.353
2.50825	-45.6943	-30.6249	0.353
2.51217	-45.6943	-30.6249	0.353
2.51618	-45.6943	-30.6249	0.353
2.52017	-45.6943	-30.6249	0.353
2.5242	-45.6943	-30.6249	0.353
2.52819	-45.6943	-30.6249	0.353
2.53218	-45.6943	-30.6249	0.353
2.53619	-44.7221	-29.8958	0.354
2.54015	-44.7221	-29.8958	0.354
2.54421	-44.7221	-29.8958	0.354
2.54818	-44.7221	-29.8958	0.354
2.55215	-44.7221	-29.8958	0.354
2.55621	-44.7221	-29.8958	0.354
2.56015	-44.7221	-29.8958	0.354
2.56424	-43.7499	-29.1666	0.352
2.56814	-43.7499	-29.1666	0.352
2.57219	-43.7499	-29.1666	0.352
2.57614	-43.7499	-29.1666	0.352
2.5802	-43.7499	-29.1666	0.352
2.58413	-43.7499	-29.1666	0.352
2.58822	-43.7499	-29.1666	0.352
2.59222	-42.7777	-28.4374	0.353
2.5962	-42.7777	-28.4374	0.353
2.60017	-42.7777	-28.4374	0.353
2.60417	-42.7777	-28.4374	0.353
2.60814	-42.7777	-28.4374	0.353
2.6122	-42.7777	-28.4374	0.353
2.61619	-42.7777	-27.7083	0.353
2.62018	-42.7777	-27.7083	0.353
2.62419	-42.7777	-27.7083	0.353
2.62825	-42.7777	-27.7083	0.353
2.63217	-42.7777	-27.7083	0.353
2.63621	-42.7777	-27.7083	0.353
2.64016	-42.7777	-27.7083	0.353
2.64417	-42.7777	-27.7083	0.353
2.64821	-42.7777	-27.7083	0.355
2.6522	-42.7777	-27.7083	0.355
2.65622	-42.7777	-27.7083	0.355
2.66019	-42.7777	-27.7083	0.355
2.66413	-42.7777	-27.7083	0.355
2.66817	-42.7777	-27.7083	0.355
2.67216	-42.7777	-26.9791	0.355
2.67625	-42.7777	-26.9791	0.355
2.6802	-42.7777	-26.9791	0.355
2.68421	-42.7777	-26.9791	0.355
2.68818	-42.7777	-26.9791	0.355
2.69221	-42.7777	-26.9791	0.355
2.69617	-42.7777	-26.9791	0.355
2.7002	-41.8054	-26.9791	0.354
2.70417	-41.8054	-26.9791	0.354
2.70815	-41.8054	-26.9791	0.354
2.71219	-41.8054	-26.9791	0.354
2.71619	-41.8054	-26.9791	0.354
2.72019	-41.8054	-26.9791	0.354
2.7242	-41.8054	-26.9791	0.354
2.7283	-41.8054	-26.9791	0.354
2.73221	-41.8054	-26.9791	0.354
